molecule,basis,selected_n,point_index,bond_length_A,q_A,E_re_Ha,E_RHF_Ha,delta_E_RHF_Ha,status,scf_converged,internal_stable,orbital_gradient_norm_Eh,failure
BeH2,sto-3g,1,9,1.2269142244784754,-0.06362419651952456,-15.561352807782086,-15.557648454910193,0.0037043528718925245,PASS,True,True,7.131657102376872e-13,
BeH2,sto-3g,1,10,1.2367025624045562,-0.05383585859344375,-15.561352807782086,-15.55873346814231,0.00261933963977512,PASS,True,True,6.494213837036556e-13,
BeH2,sto-3g,1,11,1.2464909003306368,-0.04404752066736317,-15.561352807782086,-15.559620970821877,0.0017318369602090655,PASS,True,True,5.952016548559668e-13,
BeH2,sto-3g,1,12,1.2562792382567176,-0.03425918274128237,-15.561352807782086,-15.560317980134364,0.00103482764772167,PASS,True,True,5.395951078893828e-13,
BeH2,sto-3g,1,13,1.2660675761827982,-0.024470844815201787,-15.561352807782086,-15.560831257742734,0.0005215500393518369,PASS,True,True,4.951271376330586e-13,
BeH2,sto-3g,1,14,1.275855914108879,-0.014682506889120983,-15.561352807782086,-15.561167319644214,0.00018548813787155893,PASS,True,True,4.4923877540468646e-13,
BeH2,sto-3g,1,15,1.2856442520349596,-0.004894168963040402,-15.561352807782086,-15.561332445642943,2.036213914280438e-05,PASS,True,True,4.061105955083765e-13,
BeH2,sto-3g,1,16,1.2954325899610404,0.004894168963040402,-15.561352807782086,-15.561332688457734,2.01193243523079e-05,PASS,True,True,3.6929897518538723e-13,
BeH2,sto-3g,1,17,1.305220927887121,0.014682506889120983,-15.561352807782086,-15.561173882483494,0.00017892529859153683,PASS,True,True,3.3813377975567627e-13,
BeH2,sto-3g,1,18,1.3150092658132018,0.024470844815201787,-15.561352807782086,-15.56086165222222,0.0004911555598656747,PASS,True,True,3.0559699179885604e-13,
BeH2,sto-3g,1,19,1.3247976037392823,0.03425918274128237,-15.561352807782086,-15.560401420398719,0.000951387383366864,PASS,True,True,2.7905602718430526e-13,
BeH2,sto-3g,1,20,1.3345859416653632,0.04404752066736317,-15.561352807782086,-15.559798415774997,0.001554392007088623,PASS,True,True,2.5126958243879007e-13,
BeH2,sto-3g,1,21,1.3443742795914437,0.05383585859344375,-15.561352807782086,-15.559057680675737,0.0022951271063487155,PASS,True,True,2.2804290857573504e-13,
BeH2,sto-3g,1,22,1.3541626175175245,0.06362419651952456,-15.561352807782086,-15.558184078236124,0.0031687295459619236,PASS,True,True,2.0763328753140126e-13,
BeH2,sto-3g,1,23,1.3639509554436051,0.07341253444560514,-15.561352807782086,-15.557182299382854,0.0041705083992322756,PASS,True,True,1.8886972033859764e-13,
BeH2,sto-3g,1,24,1.373739293369686,0.08320087237168594,-15.561352807782086,-15.556056869558212,0.005295938223873975,PASS,True,True,1.6974001110413673e-13,
BeH2,sto-3g,1,25,1.3835276312957665,0.09298921029776652,-15.561352807782086,-15.5548121551961,0.006540652585986351,PASS,True,True,1.5383416774631215e-13,
BeH2,sto-3g,1,26,1.3933159692218473,0.10277754822384733,-15.561352807782086,-15.553452369958205,0.00790043782388139,PASS,True,True,1.3893881939094864e-13,
BeH2,sto-3g,1,27,1.4031043071479279,0.11256588614992791,-15.561352807782086,-15.55198158073863,0.009371227043455832,PASS,True,True,1.2686933100108602e-13,
BeH2,sto-3g,1,28,1.4128926450740087,0.12235422407600871,-15.561352807782086,-15.55040371344415,0.010949094337936671,PASS,True,True,1.1596194451268547e-13,
BeH2,sto-3g,1,29,1.4226809830000895,0.13214256200208951,-15.561352807782086,-15.548722558557305,0.012630249224780954,PASS,True,True,1.0672008495499705e-13,
BeH2,sto-3g,1,30,1.43246932092617,0.1419308999281701,-15.561352807782086,-15.546941776488701,0.014411031293384724,PASS,True,True,9.512730166236554e-14,
H2O,sto-3g,1,1,0.8766819816463665,-0.11272719473888337,-74.96590119229926,-74.93059529602398,0.03530589627527547,PASS,True,True,7.474199583966338e-13,
H2O,sto-3g,1,2,0.8844562709387033,-0.10495290544654656,-74.96590119229926,-74.93578587880853,0.03011531349072527,PASS,True,True,9.421993981219514e-15,
H2O,sto-3g,1,3,0.8922305602310401,-0.09717861615420975,-74.96590119229926,-74.94049097171276,0.025410220586493892,PASS,True,True,5.8483728453997256e-15,
H2O,sto-3g,1,4,0.9000048495233768,-0.08940432686187305,-74.96590119229926,-74.94473168236937,0.02116950992989075,PASS,True,True,1.344424088837529e-14,
H2O,sto-3g,1,5,0.9077791388157136,-0.08163003756953624,-74.96590119229926,-74.94852811124593,0.01737308105332147,PASS,True,True,5.39736742707169e-15,
H2O,sto-3g,1,6,0.9155534281080504,-0.07385574827719943,-74.96590119229926,-74.95189941102619,0.014001781273066172,PASS,True,True,8.241587507689289e-15,
H2O,sto-3g,1,7,0.9233277174003872,-0.06608145898486262,-74.96590119229926,-74.95486384231535,0.011037349983908484,PASS,True,True,4.080066016818243e-15,
H2O,sto-3g,1,8,0.9311020066927239,-0.05830716969252592,-74.96590119229926,-74.95743882584242,0.008462366456839732,PASS,True,True,6.054850842434863e-15,
H2O,sto-3g,1,9,0.9388762959850607,-0.050532880400189106,-74.96590119229926,-74.95964099132408,0.006260200975177099,PASS,True,True,9.325601075287742e-15,
H2O,sto-3g,1,10,0.9466505852773975,-0.042758591107852295,-74.96590119229926,-74.96148622315772,0.004414969141535607,PASS,True,True,6.84526955762607e-15,
H2O,sto-3g,1,11,0.9544248745697343,-0.034984301815515484,-74.96590119229926,-74.96298970310141,0.002911489197842343,PASS,True,True,6.658364846932392e-15,
H2O,sto-3g,1,12,0.962199163862071,-0.027210012523178784,-74.96590119229926,-74.96416595010471,0.0017352421945417973,PASS,True,True,1.385466370282052e-14,
H2O,sto-3g,1,13,0.9699734531544079,-0.019435723230841973,-74.96590119229926,-74.96502885743963,0.0008723348596220148,PASS,True,True,4.6025050171883735e-15,
H2O,sto-3g,1,14,0.9777477424467447,-0.011661433938505161,-74.96590119229926,-74.96559172728891,0.00030946501034634366,PASS,True,True,6.580131585210265e-15,
H2O,sto-3g,1,15,0.9855220317390815,-0.00388714464616835,-74.96590119229926,-74.96586730293654,3.3889362711647664e-05,PASS,True,True,4.378802446574415e-15,
H2O,sto-3g,1,16,0.9932963210314183,0.003887144646168461,-74.96590119229926,-74.96586779870815,3.3393591110097987e-05,PASS,True,True,2.787591992162989e-15,
H2O,sto-3g,1,17,1.001070610323755,0.011661433938505161,-74.96590119229926,-74.96560492779813,0.00029626450113084957,PASS,True,True,8.988160050714828e-15,
H2O,sto-3g,1,18,1.0088448996160917,0.01943572323084186,-74.96590119229926,-74.96508992812328,0.0008112641759794315,PASS,True,True,7.249933657009089e-15,
H2O,sto-3g,1,19,1.0166191889084286,0.027210012523178784,-74.96590119229926,-74.96433358633298,0.0015676059662723674,PASS,True,True,6.340856603625006e-15,
H2O,sto-3g,1,20,1.0243934782007653,0.034984301815515484,-74.96590119229926,-74.96334626010272,0.0025549321965314675,PASS,True,True,5.229665386157984e-15,
H2O,sto-3g,1,21,1.0321677674931022,0.042758591107852406,-74.96590119229926,-74.96213789883434,0.003763293464913886,PASS,True,True,2.929223644678971e-15,
H2O,sto-3g,1,22,1.039942056785439,0.050532880400189106,-74.96590119229926,-74.96071806288045,0.005183129418810495,PASS,True,True,7.0843415010996894e-15,
H2O,sto-3g,1,23,1.0477163460777756,0.058307169692525807,-74.96590119229926,-74.95909594140201,0.006805250897244264,PASS,True,True,7.841872137830893e-15,
H2O,sto-3g,1,24,1.0554906353701126,0.06608145898486273,-74.96590119229926,-74.95728036897134,0.008620823327916582,PASS,True,True,6.9370980919419635e-15,
H2O,sto-3g,1,25,1.0632649246624493,0.07385574827719943,-74.96590119229926,-74.95527984101592,0.010621351283333524,PASS,True,True,3.0882579752155533e-15,
H2O,sto-3g,1,26,1.0710392139547862,0.08163003756953635,-74.96590119229926,-74.95310252820339,0.012798664095868162,PASS,True,True,3.4914849046823265e-15,
H2O,sto-3g,1,27,1.0788135032471229,0.08940432686187305,-74.96590119229926,-74.95075628985705,0.015144902442202124,PASS,True,True,2.66340648431322e-15,
H2O,sto-3g,1,28,1.0865877925394596,0.09717861615420975,-74.96590119229926,-74.94824868648703,0.01765250581222233,PASS,True,True,2.8968998256484676e-15,
H2O,sto-3g,1,29,1.0943620818317965,0.10495290544654667,-74.96590119229926,-74.9455869915157,0.0203142007835595,PASS,True,True,4.192178529465826e-15,
H2O,sto-3g,1,30,1.1021363711241332,0.11272719473888337,-74.96590119229926,-74.94277820227626,0.02312299002299767,PASS,True,True,2.8916248279437182e-15,
NH3,sto-3g,1,1,0.9376456348042379,-0.09487707876189888,-55.45541977879945,-55.42410414541763,0.03131563338182275,PASS,True,True,3.8327369247447553e-13,
NH3,sto-3g,1,2,0.9441888816154034,-0.08833383195073341,-55.45541977879945,-55.428621757693755,0.026798021105697956,PASS,True,True,6.9989158171834326e-15,
NH3,sto-3g,1,3,0.9507321284265687,-0.08179058513956805,-55.45541977879945,-55.43273667255333,0.022683106246120133,PASS,True,True,9.673062270713145e-15,
NH3,sto-3g,1,4,0.9572753752377342,-0.07524733832840258,-55.45541977879945,-55.43646310469789,0.018956674101559656,PASS,True,True,5.835555088425264e-15,
NH3,sto-3g,1,5,0.9638186220488997,-0.06870409151723711,-55.45541977879945,-55.43981473444276,0.015605044356689746,PASS,True,True,8.679083890709181e-15,
NH3,sto-3g,1,6,0.9703618688600651,-0.06216084470607164,-55.45541977879945,-55.442804731166284,0.012615047633168786,PASS,True,True,6.533562331908819e-15,
NH3,sto-3g,1,7,0.9769051156712305,-0.05561759789490628,-55.45541977879945,-55.445445775728835,0.009974003070617243,PASS,True,True,9.21941327301852e-15,
NH3,sto-3g,1,8,0.983448362482396,-0.04907435108374081,-55.45541977879945,-55.447750081895656,0.007669696903796819,PASS,True,True,9.419665926027288e-15,
NH3,sto-3g,1,9,0.9899916092935614,-0.04253110427257534,-55.45541977879945,-55.4497294167978,0.005690362001651295,PASS,True,True,7.639806832225518e-15,
NH3,sto-3g,1,10,0.9965348561047269,-0.03598785746140987,-55.45541977879945,-55.451395120463125,0.004024658336327036,PASS,True,True,1.1541962584339952e-14,
NH3,sto-3g,1,11,1.0030781029158924,-0.029444610650244396,-55.45541977879945,-55.452758124451194,0.002661654348258935,PASS,True,True,9.667195797775155e-15,
NH3,sto-3g,1,12,1.0096213497270576,-0.022901363839079147,-55.45541977879945,-55.45382896962219,0.0015908091772658395,PASS,True,True,9.907917824849027e-15,
NH3,sto-3g,1,13,1.016164596538223,-0.016358117027913677,-55.45541977879945,-55.45461782307142,0.0008019557280292133,PASS,True,True,6.684788363425661e-15,
NH3,sto-3g,1,14,1.0227078433493886,-0.009814870216748206,-55.45541977879945,-55.455134494261046,0.0002852845384069269,PASS,True,True,5.9881018833888006e-15,
NH3,sto-3g,1,15,1.029251090160554,-0.0032716234055827353,-55.45541977879945,-55.45538845037706,3.1328422394949484e-05,PASS,True,True,9.537659913659925e-15,
NH3,sto-3g,1,16,1.0357943369717195,0.0032716234055827353,-55.45541977879945,-55.455388830946475,3.094785297719227e-05,PASS,True,True,1.1501298575888024e-14,
NH3,sto-3g,1,17,1.042337583782885,0.009814870216748206,-55.45541977879945,-55.45514446173273,0.0002753170667233462,PASS,True,True,7.402964692250773e-15,
NH3,sto-3g,1,18,1.0488808305940505,0.016358117027913677,-55.45541977879945,-55.45466386795333,0.0007559108461236974,PASS,True,True,5.731264429962475e-15,
NH3,sto-3g,1,19,1.055424077405216,0.022901363839079147,-55.45541977879945,-55.45395528683365,0.0014644919658053368,PASS,True,True,6.934680856318588e-15,
NH3,sto-3g,1,20,1.0619673242163812,0.029444610650244396,-55.45541977879945,-55.45302667953436,0.0023930992650917915,PASS,True,True,7.24156644772263e-15,
NH3,sto-3g,1,21,1.0685105710275467,0.03598785746140987,-55.45541977879945,-55.45188574247522,0.003534036324232659,PASS,True,True,5.1580251939530214e-15,
NH3,sto-3g,1,22,1.0750538178387121,0.04253110427257534,-55.45541977879945,-55.45053991808272,0.004879860716734186,PASS,True,True,8.171737836793589e-15,
NH3,sto-3g,1,23,1.0815970646498776,0.04907435108374081,-55.45541977879945,-55.448996404987355,0.006423373812097566,PASS,True,True,7.529332165106146e-15,
NH3,sto-3g,1,24,1.088140311461043,0.05561759789490628,-55.45541977879945,-55.44726216769813,0.008157611101324846,PASS,True,True,2.092718342347894e-15,
NH3,sto-3g,1,25,1.0946835582722085,0.06216084470607175,-55.45541977879945,-55.44534394577579,0.010075833023662994,PASS,True,True,7.901858629060031e-15,
NH3,sto-3g,1,26,1.1012268050833738,0.068704091517237,-55.45541977879945,-55.44324826253324,0.012171516266214155,PASS,True,True,7.148229388362705e-15,
NH3,sto-3g,1,27,1.1077700518945393,0.07524733832840247,-55.45541977879945,-55.4409814332831,0.014438345516353479,PASS,True,True,8.178160686878567e-15,
NH3,sto-3g,1,28,1.1143132987057047,0.08179058513956794,-55.45541977879945,-55.43854957315885,0.01687020564060049,PASS,True,True,9.633206685159295e-15,
NH3,sto-3g,1,29,1.1208565455168702,0.08833383195073341,-55.45541977879945,-55.4359586045282,0.019461174271249604,PASS,True,True,5.3681910461858646e-15,
NH3,sto-3g,1,30,1.1273997923280357,0.09487707876189888,-55.45541977879945,-55.43321426402575,0.02220551477370236,PASS,True,True,8.423612167672641e-15,
N2,sto-3g,1,1,1.0602971202446738,-0.07355388724932621,-107.50065426275157,-107.47926667605111,0.02138758670045604,PASS,True,True,8.09758895476312e-13,
N2,sto-3g,1,2,1.0653698021239377,-0.0684812053700623,-107.50065426275157,-107.48232136629704,0.01833289645452396,PASS,True,True,8.09987103069686e-12,
N2,sto-3g,1,3,1.0704424840032016,-0.0634085234907984,-107.50065426275157,-107.48511120799563,0.015543054755937646,PASS,True,True,7.948414671980254e-12,
N2,sto-3g,1,4,1.0755151658824655,-0.05833584161153449,-107.50065426275157,-107.48764418539537,0.01301007735619919,PASS,True,True,7.805691643482853e-12,
N2,sto-3g,1,5,1.0805878477617292,-0.053263159732270804,-107.50065426275157,-107.48992806739469,0.010726195356880908,PASS,True,True,7.653174181942417e-12,
N2,sto-3g,1,6,1.0856605296409931,-0.0481904778530069,-107.50065426275157,-107.49197041305658,0.008683849694989476,PASS,True,True,7.506132863332966e-12,
N2,sto-3g,1,7,1.090733211520257,-0.04311779597374299,-107.50065426275157,-107.4937785769808,0.006875685770765472,PASS,True,True,7.369299014820242e-12,
N2,sto-3g,1,8,1.095805893399521,-0.03804511409447908,-107.50065426275157,-107.4953597145375,0.005294548214067163,PASS,True,True,7.227792725293016e-12,
N2,sto-3g,1,9,1.1008785752787849,-0.032972432215215175,-107.50065426275157,-107.49672078697107,0.003933475780499407,PASS,True,True,7.102636410237975e-12,
N2,sto-3g,1,10,1.1059512571580488,-0.027899750335951268,-107.50065426275157,-107.49786856636872,0.002785696382844094,PASS,True,True,6.968864341748693e-12,
N2,sto-3g,1,11,1.1110239390373127,-0.02282706845668736,-107.50065426275157,-107.49880964050536,0.0018446222462102924,PASS,True,True,6.851901153010895e-12,
N2,sto-3g,1,12,1.1160966209165764,-0.017754386577423675,-107.50065426275157,-107.49955041756465,0.0011038451869183064,PASS,True,True,6.732938581073339e-12,
N2,sto-3g,1,13,1.1211693027958403,-0.012681704698159768,-107.50065426275157,-107.50009713073806,0.0005571320135118185,PASS,True,True,6.616915758946042e-12,
N2,sto-3g,1,14,1.1262419846751042,-0.007609022818895861,-107.50065426275157,-107.50045584271204,0.00019842003952419418,PASS,True,True,6.5030651397081474e-12,
N2,sto-3g,1,15,1.131314666554368,-0.0025363409396319536,-107.50065426275157,-107.50063245003729,2.1812714280144974e-05,PASS,True,True,6.399466635937074e-12,
N2,sto-3g,1,16,1.136387348433632,0.0025363409396319536,-107.50065426275157,-107.50063268738897,2.157536259517201e-05,PASS,True,True,6.267230236392842e-12,
N2,sto-3g,1,17,1.141460030312896,0.007609022818895861,-107.50065426275157,-107.50046213172013,0.00019213103144011257,PASS,True,True,6.177769282751696e-12,
N2,sto-3g,1,18,1.1465327121921598,0.012681704698159768,-107.50065426275157,-107.50012620631114,0.0005280564404301913,PASS,True,True,6.059142674773905e-12,
N2,sto-3g,1,19,1.1516053940714235,0.017754386577423453,-107.50065426275157,-107.49963018471493,0.0010240780366359559,PASS,True,True,5.9583716400699956e-12,
N2,sto-3g,1,20,1.1566780759506874,0.02282706845668736,-107.50065426275157,-107.49897919460615,0.001675068145416958,PASS,True,True,5.856717385128466e-12,
N2,sto-3g,1,21,1.1617507578299513,0.027899750335951268,-107.50065426275157,-107.49817822153258,0.0024760412189834824,PASS,True,True,5.752663811550117e-12,
N2,sto-3g,1,22,1.1668234397092152,0.032972432215215175,-107.50065426275157,-107.49723211257434,0.003422150177229355,PASS,True,True,5.655811445686777e-12,
N2,sto-3g,1,23,1.1718961215884791,0.03804511409447908,-107.50065426275157,-107.49614557990935,0.004508682842214284,PASS,True,True,5.5666916228324674e-12,
N2,sto-3g,1,24,1.176968803467743,0.04311779597374299,-107.50065426275157,-107.49492320429448,0.0057310584570871015,PASS,True,True,5.470232968945804e-12,
N2,sto-3g,1,25,1.182041485347007,0.0481904778530069,-107.50065426275157,-107.4935694384564,0.007084824295162662,PASS,True,True,5.379206771120264e-12,
N2,sto-3g,1,26,1.1871141672262708,0.053263159732270804,-107.50065426275157,-107.4920886104016,0.008565652349972197,PASS,True,True,5.27451608322452e-12,
N2,sto-3g,1,27,1.1921868491055345,0.05833584161153449,-107.50065426275157,-107.49048492664369,0.010169336107878735,PASS,True,True,5.185844450142075e-12,
N2,sto-3g,1,28,1.1972595309847984,0.0634085234907984,-107.50065426275157,-107.48876247535195,0.011891787399619602,PASS,True,True,5.101805215061134e-12,
N2,sto-3g,1,29,1.2023322128640623,0.0684812053700623,-107.50065426275157,-107.48692522942248,0.013729033329084928,PASS,True,True,5.01422990050092e-12,
N2,sto-3g,1,30,1.2074048947433262,0.07355388724932621,-107.50065426275157,-107.48497704947498,0.01567721327658944,PASS,True,True,4.920577147584861e-12,
CO,sto-3g,1,1,1.0680981976887212,-0.07738247826527878,-111.22544951413585,-111.20558784136324,0.019861672772606198,PASS,True,True,9.609456463252957e-13,
CO,sto-3g,1,2,1.0734349203277058,-0.07204575562629412,-111.22544951413585,-111.20843337032042,0.017016143815425266,PASS,True,True,6.1596314429606226e-15,
CO,sto-3g,1,3,1.0787716429666907,-0.06670903298730924,-111.22544951413585,-111.2110301561716,0.014419357964243318,PASS,True,True,1.1194259009404378e-14,
CO,sto-3g,1,4,1.0841083656056754,-0.06137231034832458,-111.22544951413585,-111.21338604596569,0.012063468170154579,PASS,True,True,9.45575770227176e-15,
CO,sto-3g,1,5,1.0894450882446602,-0.056035587709339696,-111.22544951413585,-111.21550865656897,0.009940857566874683,PASS,True,True,4.243110715081051e-15,
CO,sto-3g,1,6,1.094781810883645,-0.05069886507035504,-111.22544951413585,-111.21740538198758,0.008044132148270933,PASS,True,True,9.798967060748326e-15,
CO,sto-3g,1,7,1.1001185335226296,-0.04536214243137038,-111.22544951413585,-111.21908340041051,0.006366113725334799,PASS,True,True,4.603452208151705e-15,
CO,sto-3g,1,8,1.1054552561616144,-0.0400254197923855,-111.22544951413585,-111.22054968097953,0.004899833156315481,PASS,True,True,7.153820202747973e-15,
CO,sto-3g,1,9,1.110791978800599,-0.03468869715340084,-111.22544951413585,-111.22181099030658,0.00363852382926666,PASS,True,True,5.770282608849601e-15,
CO,sto-3g,1,10,1.1161287014395838,-0.02935197451441618,-111.22544951413585,-111.22287389874302,0.0025756153928284675,PASS,True,True,8.090782068732269e-15,
CO,sto-3g,1,11,1.1214654240785686,-0.024015251875431298,-111.22544951413585,-111.2237447864152,0.0017047277206501121,PASS,True,True,1.0783248190721115e-14,
CO,sto-3g,1,12,1.1268021467175533,-0.01867852923644664,-111.22544951413585,-111.22442984903658,0.0010196650992639888,PASS,True,True,1.2523493421090574e-14,
CO,sto-3g,1,13,1.1321388693565382,-0.013341806597461758,-111.22544951413585,-111.22493510350722,0.0005144106286252281,PASS,True,True,8.595906073096692e-15,
CO,sto-3g,1,14,1.1374755919955228,-0.0080050839584771,-111.22544951413585,-111.22526639330833,0.00018312082751492653,PASS,True,True,9.36841804734264e-15,
CO,sto-3g,1,15,1.1428123146345075,-0.0026683613194924405,-111.22544951413585,-111.22542939370388,2.012043196941704e-05,PASS,True,True,7.678496344506883e-15,
CO,sto-3g,1,16,1.1481490372734924,0.0026683613194924405,-111.22544951413585,-111.2254296167568,1.9897379047506547e-05,PASS,True,True,8.346083021754223e-15,
CO,sto-3g,1,17,1.153485759912477,0.0080050839584771,-111.22544951413585,-111.2252724161674,0.00017709796844656012,PASS,True,True,2.694328656471203e-15,
CO,sto-3g,1,18,1.1588224825514617,0.013341806597461758,-111.22544951413585,-111.22496299194428,0.00048652219156508636,PASS,True,True,6.361443814274579e-15,
CO,sto-3g,1,19,1.1641592051904466,0.01867852923644664,-111.22544951413585,-111.22450639491372,0.0009431192221285301,PASS,True,True,1.0000652340483511e-14,
CO,sto-3g,1,20,1.1694959278294312,0.024015251875431298,-111.22544951413585,-111.22390753107553,0.0015419830603207174,PASS,True,True,6.446208865437502e-15,
CO,sto-3g,1,21,1.1748326504684161,0.02935197451441618,-111.22544951413585,-111.22317116581318,0.0022783483226618273,PASS,True,True,8.276788398689195e-15,
CO,sto-3g,1,22,1.1801693731074008,0.03468869715340084,-111.22544951413585,-111.22230192796394,0.003147586171905914,PASS,True,True,9.18986700438635e-15,
